stop_id,stop_name,stop_lon,stop_lat,location_type,location_id,location_lon,location_lat,location_place,location_name,location_products,distance
679504,Messplatz,8.675807,49.391909,STATION,508209,8675552,49391779,Heidelberg,"Kirchheim Messplatz",TRAM;BUS,23
679503,Messplatz,8.675351,49.391523,STATION,508185,8675444,49391266,Heidelberg,"Kirchheim Messplatz",TRAM;BUS,29
213305,Stifterstraße,8.435263,49.468673,STATION,508380,8435118,49468403,"Ludwigshafen am Rhein","Mundenheim Stifterstraße",TRAM;BUS,32
213306,Stifterstraße,8.435386,49.468503,STATION,508380,8435118,49468403,"Ludwigshafen am Rhein","Mundenheim Stifterstraße",TRAM;BUS,22
413211,Rosenbrunnen,8.660701,49.540771,STATION,510451,8661053,49541386,Weinheim,Rosenbrunnen,TRAM,73
413212,Rosenbrunnen,8.661009,49.54141,STATION,510451,8661053,49541386,Weinheim,Rosenbrunnen,TRAM,4
213301,Stifterstraße,8.435563,49.468799,STATION,508380,8435118,49468403,"Ludwigshafen am Rhein","Mundenheim Stifterstraße",TRAM;BUS,55
213302,Stifterstraße,8.435172,49.468493,STATION,508380,8435118,49468403,"Ludwigshafen am Rhein","Mundenheim Stifterstraße",TRAM;BUS,11
236405,Kutzerweiher,8.490777,49.483026,STATION,510887,8490887,49483001,Mannheim,Kutzerweiher,BUS,8
236406,Kutzerweiher,8.490913,49.482964,STATION,510887,8490887,49483001,Mannheim,Kutzerweiher,BUS,5
123602,Mönchhofschule,8.685664,49.417439,STATION,508640,8686645,49417353,Heidelberg,"Neuenheim Mönchhofschule",BUS,72
189001,Zementwerk,8.689371,49.357484,STATION,507875,8689324,49357530,"Leimen (Baden)",Zementwerk,TRAM;BUS,6
123601,Mönchhofschule,8.687235,49.417312,STATION,508640,8686645,49417353,Heidelberg,"Neuenheim Mönchhofschule",BUS,43
223105,Pasadenaallee,8.436063,49.481441,STATION,505273,8435972,49481428,"Ludwigshafen am Rhein",Pasadenaallee,BUS;ON_DEMAND,7
248405,Ausgasse,8.438998,49.548109,STATION,519347,8438983,49548137,Mannheim,"Sandhofen Ausgasse",BUS,3
285835,Böcklinstraße,8.44655,49.46587,STATION,507344,8447550,49466003,"Ludwigshafen am Rhein",Böcklinstraße,BUS;ON_DEMAND,74
302811,"Technoseum Süd",8.493556,49.476091,STATION,511231,8493575,49475963,Mannheim,"Technoseum Süd",TRAM;BUS,14
252906,Frobeniusstraße,8.537913,49.416767,STATION,509205,8538071,49416832,Mannheim,"Rheinau Frobeniusstraße",BUS,14
216805,Bgm.-Zorn-Platz,8.397547,49.521906,STATION,508978,8398532,49519920,"Ludwigshafen am Rhein","Oppau Kirchenstraße",BUS,232
679502,Messplatz,8.67549,49.39122,STATION,508185,8675444,49391266,Heidelberg,"Kirchheim Messplatz",TRAM;BUS,6
216806,Bgm.-Zorn-Platz,8.397465,49.52229,STATION,508978,8398532,49519920,"Ludwigshafen am Rhein","Oppau Kirchenstraße",BUS,275
679501,Messplatz,8.675377,49.390931,STATION,508185,8675444,49391266,Heidelberg,"Kirchheim Messplatz",TRAM;BUS,38
250720,"Neckarau West",8.482298,49.455672,STATION,506628,8481988,49455485,Mannheim,"Neckarau West",TRAM;BUS,31
252905,Frobeniusstraße,8.538195,49.416884,STATION,509205,8538071,49416832,Mannheim,"Rheinau Frobeniusstraße",BUS,11
344201,Pflug,8.804379,49.465428,STATION,505108,8804242,49465517,"Schönau (Odenwald)","Altneudorf Pflug",BUS,14
145401,"S-Bf Pfaffeng./Wbl.",8.641262,49.412122,STATION,507333,8641223,49412130,Heidelberg,"Pfaffengrund/Wieblingen Bahnhof","REGIONAL_TRAIN;SUBURBAN_TRAIN;BUS;ON_DEMAND",3
120102,Alfred-Jost-Str.,8.659146,49.378834,STATION,507481,8659075,49378691,Heidelberg,"Kirchheim Alfred-Jost-Straße",BUS,17
62805,Ahornstraße,8.580892,49.445222,STATION,508608,8580896,49445148,Edingen-Neckarhausen,"Neu-Edingen Ahornstraße",BUS,8
258206,"Memeler Straße",8.480992,49.544805,STATION,509696,8480999,49544883,Mannheim,"Schönau Memeler Straße",BUS,9
612002,"Im Hauskorb",8.796715,49.469441,STATION,508221,8796682,49469401,"Schönau (Odenwald)","Altneudorf Im Hauskorb",BUS,5
258205,"Memeler Straße",8.481055,49.544945,STATION,509696,8480999,49544883,Mannheim,"Schönau Memeler Straße",BUS,8
612001,"Im Hauskorb",8.796531,49.469438,STATION,508221,8796682,49469401,"Schönau (Odenwald)","Altneudorf Im Hauskorb",BUS,12
145402,"S-Bf Pfaffeng./Wbl.",8.641153,49.412015,STATION,507333,8641223,49412130,Heidelberg,"Pfaffengrund/Wieblingen Bahnhof","REGIONAL_TRAIN;SUBURBAN_TRAIN;BUS;ON_DEMAND",14
120101,Alfred-Jost-Str.,8.65904,49.37865,STATION,507481,8659075,49378691,Heidelberg,"Kirchheim Alfred-Jost-Straße",BUS,5
302806,"Technoseum Süd",8.493521,49.476018,STATION,511231,8493575,49475963,Mannheim,"Technoseum Süd",TRAM;BUS,7
302805,"Technoseum Süd",8.493539,49.475858,STATION,511231,8493575,49475963,Mannheim,"Technoseum Süd",TRAM;BUS,12
260505,"Straßenheimer Weg",8.555981,49.511512,STATION,510201,8555969,49511515,Mannheim,"Vogelstang Straßenheimer Weg",BUS,1
111602,Klingenweg,8.764106,49.422606,STATION,510805,8764096,49422720,Heidelberg,"Ziegelhausen Klingenweg",BUS,13
111601,Klingenweg,8.76416,49.42275,STATION,510805,8764096,49422720,Heidelberg,"Ziegelhausen Klingenweg",BUS,6
238610,Luzenberg,8.47587,49.51646,STATION,518316,8475920,49516181,Mannheim,Luzenberg,REGIONAL_TRAIN;TRAM;BUS,31
109301,Gutleuthofweg,8.76423,49.414296,STATION,509570,8764240,49414180,Heidelberg,"Schlierbach Gutleuthofweg",BUS,13
302802,"Technoseum Süd",8.494106,49.475814,STATION,508181,8493934,49475900,Mannheim,"Technoseum Süd",TRAM;BUS,16
238604,Luzenberg,8.475047,49.516369,STATION,518317,8475138,49516082,Mannheim,Luzenberg,REGIONAL_TRAIN;TRAM;BUS,33
215506,Hollergärten,8.384702,49.489966,STATION,518448,8384149,49489761,"Ludwigshafen am Rhein","Oggersheim Hollergärten",BUS,46
238603,Luzenberg,8.475233,49.515999,STATION,518317,8475138,49516082,Mannheim,Luzenberg,REGIONAL_TRAIN;TRAM;BUS,12
215505,Hollergärten,8.383613,49.48958,STATION,518448,8384149,49489761,"Ludwigshafen am Rhein","Oggersheim Hollergärten",BUS,44
238602,Luzenberg,8.476495,49.516553,STATION,508674,8476846,49516387,Mannheim,"Luzenberg Ost",REGIONAL_TRAIN;TRAM;BUS,31
238601,Luzenberg,8.47573,49.516102,STATION,518316,8475920,49516181,Mannheim,Luzenberg,REGIONAL_TRAIN;TRAM;BUS,16
238608,Luzenberg,8.475291,49.516266,STATION,518317,8475138,49516082,Mannheim,Luzenberg,REGIONAL_TRAIN;TRAM;BUS,23
238607,Luzenberg,8.47577,49.51649,STATION,518318,8475623,49516666,Mannheim,Luzenberg,REGIONAL_TRAIN;TRAM;BUS,22
238606,Luzenberg,8.475548,49.516669,STATION,518318,8475623,49516666,Mannheim,Luzenberg,REGIONAL_TRAIN;TRAM;BUS,5
238605,Luzenberg,8.475679,49.516552,STATION,518318,8475623,49516666,Mannheim,Luzenberg,REGIONAL_TRAIN;TRAM;BUS,13
204862,Marienkrankenhaus,8.409559,49.459521,STATION,506509,8408986,49459513,"Ludwigshafen am Rhe","Gartenstadt Marienkrankenhaus",BUS,41
204861,Marienkrankenhaus,8.409136,49.459558,STATION,506509,8408986,49459513,"Ludwigshafen am Rhe","Gartenstadt Marienkrankenhaus",BUS,12
238609,Luzenberg,8.474993,49.51602,STATION,518317,8475138,49516082,Mannheim,Luzenberg,REGIONAL_TRAIN;TRAM;BUS,13
246202,Schloss,8.463276,49.484592,STATION,518654,8463425,49484772,Mannheim,Schloss,TRAM;BUS,23
246205,Schloss,8.462137,49.484659,STATION,518653,8461681,49484979,Mannheim,Schloss,TRAM;BUS,49
246206,Schloss,8.46253,49.48474,STATION,518653,8461681,49484979,Mannheim,Schloss,TRAM;BUS,67
286705,"Rheingönh. Gemeindeh",8.415584,49.444267,STATION,507345,8415584,49444249,"Ludwigshafen am Rhein","Rheingönheim Gemeindehaus",BUS,2
286706,"Rheingönh. Gemeindeh",8.415547,49.444291,STATION,507345,8415584,49444249,"Ludwigshafen am Rhein","Rheingönheim Gemeindehaus",BUS,5
238620,Luzenberg,8.475155,49.516455,STATION,518317,8475138,49516082,Mannheim,Luzenberg,REGIONAL_TRAIN;TRAM;BUS,42
250701,"Neckarau West",8.481916,49.455663,STATION,506628,8481988,49455485,Mannheim,"Neckarau West",TRAM;BUS,20
235106,Weidenwörth,8.463005,49.517851,STATION,518098,8462957,49517790,Mannheim,"Friesenheimer Insel Weidenwörth",BUS,8
235105,Weidenwörth,8.462908,49.517707,STATION,518098,8462957,49517790,Mannheim,"Friesenheimer Insel Weidenwörth",BUS,10
250705,"Neckarau West",8.481988,49.455165,STATION,508514,8481889,49455378,Mannheim,"Neckarau West",TRAM;BUS,25
235108,Weidenwörth,8.463305,49.518517,STATION,511055,8463308,49518545,Mannheim,"Friesenheimer Insel Weidenwörth",BUS,3
235107,Weidenwörth,8.461965,49.518758,STATION,518099,8463245,49518437,Mannheim,"Friesenheimer Insel Weidenwörth",BUS,99
250702,"Neckarau West",8.481908,49.455093,STATION,508514,8481889,49455378,Mannheim,"Neckarau West",TRAM;BUS,32
119102,Kühruhweg,8.708661,49.393837,STATION,509412,8708543,49393774,Heidelberg,Kühruhweg,BUS;ON_DEMAND,11
119101,Kühruhweg,8.708552,49.393783,STATION,509412,8708543,49393774,Heidelberg,Kühruhweg,BUS;ON_DEMAND,1
256005,Hanfstraße,8.451246,49.538258,STATION,509462,8451047,49538366,Mannheim,"Sandhofen Hanfstraße",TRAM;BUS,19
256006,Hanfstraße,8.451229,49.538363,STATION,509462,8451047,49538366,Mannheim,"Sandhofen Hanfstraße",TRAM;BUS,13
259112,"Seckenheim OEG-Bf.",8.569998,49.461836,STATION,518528,8569659,49462057,Mannheim,"Seckenheim OEG-Bahnhof",TRAM;BUS,35
259111,"Seckenheim OEG-Bf.",8.569489,49.462242,STATION,518528,8569659,49462057,Mannheim,"Seckenheim OEG-Bahnhof",TRAM;BUS,24
285805,Böcklinstraße,8.44752,49.46601,STATION,507344,8447550,49466003,"Ludwigshafen am Rhein",Böcklinstraße,BUS;ON_DEMAND,2
214202,Wollstraße,8.39706,49.48583,STATION,508966,8397318,49485653,"Ludwigshafen am Rhein","Oggersheim Wollstraße",TRAM;BUS,27
214201,Wollstraße,8.396974,49.485834,STATION,508966,8397318,49485653,"Ludwigshafen am Rhein","Oggersheim Wollstraße",TRAM;BUS,32
217705,Karl-Dillinger-Str.,8.38056,49.501439,STATION,510909,8380571,49501438,"Ludwigshafen am","Oggersheim Karl-Dillinger-Straße",BUS,1
217706,Karl-Dillinger-Str.,8.380463,49.501448,STATION,510909,8380571,49501438,"Ludwigshafen am","Oggersheim Karl-Dillinger-Straße",BUS,8
207901,"LU Klinikum",8.422764,49.490459,STATION,508018,8422722,49490444,"Ludwigshafen am Rhein",Klinikum,TRAM;BUS,3
207902,"LU Klinikum",8.423052,49.490221,STATION,511133,8423045,49490220,"Ludwigshafen am Rhein",Klinikum,TRAM;BUS,1
207905,"LU Klinikum",8.423174,49.490182,STATION,511127,8423108,49490202,"Ludwigshafen am Rhein",Klinikum,TRAM;BUS,5
146702,"Bärsbach Ort",8.767358,49.504889,STATION,505750,8767179,49504845,Heiligkreuzsteinach,"Bärsbach Ort",BUS,14
259107,"Seckenheim OEG-Bf.",8.5689,49.46248,STATION,518529,8569534,49461922,Mannheim,"Seckenheim OEG-Bahnhof",TRAM;BUS,77
207906,"LU Klinikum",8.422695,49.490463,STATION,511125,8422677,49490453,"Ludwigshafen am Rhein",Klinikum,TRAM;BUS,2
259106,"Seckenheim OEG-Bf.",8.569505,49.462339,STATION,518528,8569659,49462057,Mannheim,"Seckenheim OEG-Bahnhof",TRAM;BUS,33
385120,"Viernheim Bahnhof",8.58208,49.53504,STATION,511245,8582532,49535337,Viernheim,Bahnhof,TRAM;BUS;ON_DEMAND,46
202205,Bruderweg,8.391627,49.525956,STATION,506031,8391646,49525997,"Ludwigshafen am Rhein","Edigheim Bruderweg",BUS,5
263606,"Osterburker Straße",8.546217,49.493722,STATION,510378,8547070,49493905,Mannheim,"Wallstadt Osterburker Straße",BUS,65
263605,"Osterburker Straße",8.547069,49.493904,STATION,510378,8547070,49493905,Mannheim,"Wallstadt Osterburker Straße",BUS,0
131202,Hausackerweg,8.72755,49.41829,STATION,518504,8727402,49418162,Heidelberg,"Schlierbach Hausackerweg",BUS;ON_DEMAND,18
131201,Hausackerweg,8.727759,49.418278,STATION,518504,8727402,49418162,Heidelberg,"Schlierbach Hausackerweg",BUS;ON_DEMAND,29
237305,Käfertalschule,8.51488,49.51456,STATION,507627,8515284,49514293,Mannheim,"Käfertal Käfertalschule",BUS,42
237306,Käfertalschule,8.51541,49.5142,STATION,507627,8515284,49514293,Mannheim,"Käfertal Käfertalschule",BUS,14
682701,E.-Hübner-Platz,8.687536,49.428153,STATION,507244,8687508,49428536,Heidelberg,"Handschuhsheim Erich-Hübner-Platz",BUS;ON_DEMAND,43
273405,Robert-Lauth-Straße,8.383115,49.509202,STATION,505444,8383070,49509160,"Ludwigshafen am Rh","Oggersheim Robert-Lauth-Straße",BUS,6
682702,E.-Hübner-Platz,8.687503,49.428459,STATION,507244,8687508,49428536,Heidelberg,"Handschuhsheim Erich-Hübner-Platz",BUS;ON_DEMAND,9
273406,Robert-Lauth-Straße,8.383026,49.509093,STATION,505444,8383070,49509160,"Ludwigshafen am Rh","Oggersheim Robert-Lauth-Straße",BUS,8
212005,Maudach,8.367971,49.45618,STATION,508224,8367906,49456258,"Ludwigshafen am Rhein",Maudach,BUS,10
554505,"Mannheimer Straße",8.51283,49.508398,STATION,510869,8512902,49508378,Mannheim,"Käfertal Mannheimer Straße",TRAM;BUS,6
124502,Hans-Bunte-Str.,8.640388,49.406744,STATION,509020,8640431,49406971,Heidelberg,"Pfaffengrund Hans-Bunte-Straße",BUS;ON_DEMAND,25
554506,"Mannheimer Straße",8.512952,49.50843,STATION,510869,8512902,49508378,Mannheim,"Käfertal Mannheimer Straße",TRAM;BUS,7
385111,"Viernheim Bahnhof",8.5825,49.53534,STATION,511245,8582532,49535337,Viernheim,Bahnhof,TRAM;BUS;ON_DEMAND,2
124501,Hans-Bunte-Str.,8.640462,49.407057,STATION,509020,8640431,49406971,Heidelberg,"Pfaffengrund Hans-Bunte-Straße",BUS;ON_DEMAND,10
554501,"Mannheimer Straße",8.512372,49.507927,STATION,507622,8512758,49507937,Mannheim,"Käfertal Mannheimer Straße",TRAM;BUS,28
385112,"Viernheim Bahnhof",8.583278,49.535674,STATION,510147,8582604,49535435,Viernheim,Bahnhof,TRAM;BUS;ON_DEMAND,55
554502,"Mannheimer Straße",8.513278,49.508009,STATION,507622,8512758,49507937,Mannheim,"Käfertal Mannheimer Straße",TRAM;BUS,38
241805,"MA Hauptfriedhof",8.49128,49.491096,STATION,510662,8491094,49490930,Mannheim,Hauptfriedhof,TRAM;BUS,23
241806,"MA Hauptfriedhof",8.4908,49.490838,STATION,510662,8491094,49490930,Mannheim,Hauptfriedhof,TRAM;BUS,24
241801,"MA Hauptfriedhof",8.49114,49.490969,STATION,510662,8491094,49490930,Mannheim,Hauptfriedhof,TRAM;BUS,5
62405,"Neckarh. Brücke",8.598642,49.46863,STATION,508576,8598209,49468942,Edingen-Neckarhausen,"Neckarhausen Brücke",BUS,47
241802,"MA Hauptfriedhof",8.491289,49.490686,STATION,508137,8491247,49490804,Mannheim,Hauptfriedhof,TRAM;BUS,13
264905,Öllager,8.447084,49.529852,STATION,506450,8447100,49529844,Mannheim,"Friesenheimer Insel Öllager",BUS,1
62406,"Neckarh. Brücke",8.59761,49.469137,STATION,508576,8598209,49468942,Edingen-Neckarhausen,"Neckarhausen Brücke",BUS,48
206601,"Berliner Platz",8.4509,49.47964,STATION,518278,8450804,49479864,"Ludwigshafen am Rhein","Berliner Platz",TRAM;BUS;ON_DEMAND,26
555805,"Antwerpener Straße",8.505135,49.417675,STATION,509198,8505117,49417650,Mannheim,"Rheinau Antwerpener Straße",BUS,3
251601,Kopernikusstraße,8.477642,49.478401,STATION,508146,8477448,49478462,Mannheim,Kopernikusstraße,TRAM,16
251602,Kopernikusstraße,8.477351,49.478617,STATION,508146,8477448,49478462,Mannheim,Kopernikusstraße,TRAM,19
125802,Schützenstr.,8.648076,49.399334,STATION,509031,8648000,49399492,Heidelberg,"Pfaffengrund Schützenstraße",BUS;ON_DEMAND,18
247111,Universität,8.465374,49.482671,STATION,518371,8465079,49482597,Mannheim,Universität,TRAM;BUS,23
247112,Universität,8.465762,49.481539,STATION,518372,8465358,49481707,Mannheim,Universität,TRAM;BUS,35
204409,Hochfeldstraße,8.407747,49.465483,STATION,511095,8407791,49465742,"Ludwigshafen am Rhein","Gartenstadt Hochfeldstraße",BUS,29
204408,Hochfeldstraße,8.408901,49.465741,STATION,518132,8408699,49465931,"Ludwigshafen am Rhein","Gartenstadt Hochfeldstraße",BUS,26
261401,Erlöserkirche,8.49779,49.52536,STATION,511185,8497629,49525413,Mannheim,"Waldhof Erlöserkirche",TRAM;BUS,13
204407,Hochfeldstraße,8.408555,49.465882,STATION,518132,8408699,49465931,"Ludwigshafen am Rhein","Gartenstadt Hochfeldstraße",BUS,12
261402,Erlöserkirche,8.4957,49.52617,STATION,511180,8495714,49526168,Mannheim,"Waldhof Erlöserkirche",TRAM;BUS,1
204406,Hochfeldstraße,8.408136,49.466174,STATION,518130,8408087,49466308,"Ludwigshafen am Rhein","Gartenstadt Hochfeldstraße",BUS,15
204405,Hochfeldstraße,8.408183,49.466315,STATION,518130,8408087,49466308,"Ludwigshafen am Rhein","Gartenstadt Hochfeldstraße",BUS,7
133401,Sandwingert,8.64437,49.41897,STATION,510548,8644360,49418881,Heidelberg,"Wieblingen Sandwingert",BUS;ON_DEMAND,10
133402,Sandwingert,8.644423,49.418732,STATION,510548,8644360,49418881,Heidelberg,"Wieblingen Sandwingert",BUS;ON_DEMAND,17
112501,"Im Eichwald",8.70622,49.372391,STATION,505641,8706242,49372380,Heidelberg,"Boxberg Im Eichwald",BUS,2
281001,Maxdorf,8.293566,49.480106,STATION,508233,8293771,49480323,Maxdorf,Bahnhof,TRAM;BUS;ON_DEMAND,28
239506,"Am Friedrichsplatz",8.479037,49.482531,STATION,508110,8479255,49482642,Mannheim,"Am Friedrichsplatz",BUS,20
281002,Maxdorf,8.293832,49.480157,STATION,508233,8293771,49480323,Maxdorf,Bahnhof,TRAM;BUS;ON_DEMAND,19
239505,"Am Friedrichsplatz",8.479429,49.482852,STATION,508110,8479255,49482642,Mannheim,"Am Friedrichsplatz",BUS,27
680506,Riedstraße,8.378064,49.455436,STATION,506968,8377911,49455476,"Ludwigshafen am Rhein","Maudach Riedstraße",BUS,12
680505,Riedstraße,8.378043,49.455501,STATION,506968,8377911,49455476,"Ludwigshafen am Rhein","Maudach Riedstraße",BUS,10
122302,"Alte Brücke Nord",8.708806,49.415247,STATION,518409,8708992,49415232,Heidelberg,"Neuenheim Alte Brücke Nord",BUS,14
122301,"Alte Brücke Nord",8.709199,49.415282,STATION,518409,8708992,49415232,Heidelberg,"Neuenheim Alte Brücke Nord",BUS,16
247103,Universität,8.463348,49.482188,STATION,518370,8463533,49482192,Mannheim,Universität,TRAM;BUS,13
260005,"Chemnitzer Straße",8.551625,49.511263,STATION,510192,8551609,49511263,Mannheim,"Vogelstang Chemnitzer Straße",BUS,1
263512,"Wallstadt Bahnhof",8.549386,49.498484,STATION,510376,8549209,49498589,Mannheim,"Wallstadt Bahnhof",TRAM,17
113401,Jellinekstrasse,8.705279,49.361523,STATION,510011,8705289,49361278,Heidelberg,"Emmertsgrund Jellinekstrasse",BUS,27
263511,"Wallstadt Bahnhof",8.548714,49.498805,STATION,510376,8549209,49498589,Mannheim,"Wallstadt Bahnhof",TRAM,43
239402,Tannhäuserring,8.476979,49.452186,STATION,515112,8477358,49452330,Mannheim,"Neckarau Tannhäuserring",TRAM,32
239401,Tannhäuserring,8.477707,49.452414,STATION,515112,8477358,49452330,Mannheim,"Neckarau Tannhäuserring",TRAM,27
255905,Füllenweg,8.448643,49.562158,STATION,509461,8448548,49562214,Mannheim,"Sandhofen Füllenweg",BUS,9
664506,"Ebertpark Süd",8.414871,49.487056,STATION,515342,8414811,49487074,"Ludwigshafen am Rhein","Friesenheim Ebertpark Süd",BUS;ON_DEMAND,5
664505,"Ebertpark Süd",8.414749,49.487158,STATION,515342,8414811,49487074,"Ludwigshafen am Rhein","Friesenheim Ebertpark Süd",BUS;ON_DEMAND,10
123201,"Botanischer Garten",8.66858,49.41419,STATION,508636,8668864,49414144,Heidelberg,"Neuenheim Botanischer Garten",BUS,21
77105,"FT Hauptbahnhof",8.35027,49.53638,STATION,518094,8350116,49536415,"Frankenthal (Pfalz)",Hauptbahnhof,"REGIONAL_TRAIN;SUBURBAN_TRAIN;BUS;ON_DEMAND",12
123202,"Botanischer Garten",8.66893,49.41417,STATION,508636,8668864,49414144,Heidelberg,"Neuenheim Botanischer Garten",BUS,6
204306,Abteistraße,8.40738,49.46771,STATION,518127,8407215,49468007,"Ludwigshafen am Rhein","Gartenstadt Abteistraße",BUS,35
240402,Exerzierplatz,8.498364,49.503613,STATION,508123,8497872,49503443,Mannheim,Exerzierplatz,TRAM,40
204305,Abteistraße,8.40713,49.46826,STATION,518127,8407215,49468007,"Ludwigshafen am Rhein","Gartenstadt Abteistraße",BUS,29
240401,Exerzierplatz,8.497362,49.503161,STATION,508123,8497872,49503443,Mannheim,Exerzierplatz,TRAM,48
250206,Franzosenweg,8.460576,49.449463,STATION,508508,8469708,49450056,Mannheim,"Neckarau Rheingoldhalle",TRAM,664
250205,Franzosenweg,8.460459,49.449554,STATION,508508,8469708,49450056,Mannheim,"Neckarau Rheingoldhalle",TRAM,672
214105,Schillerschule,8.427649,49.460075,STATION,518391,8427648,49460043,"Ludwigshafen am Rhein","Mundenheim Schillerschule",TRAM;BUS,4
214106,Schillerschule,8.42772,49.459721,STATION,518390,8427666,49459890,"Ludwigshafen am Rhein","Mundenheim Schillerschule",TRAM;BUS,19
564706,Hafenbahnstraße,8.48371,49.51352,STATION,510655,8482985,49513610,Mannheim,"Luzenberg Hafenbahnstraße",BUS,53
243906,Max-Joseph-Straße,8.476297,49.4997,STATION,508161,8476252,49499694,Mannheim,Max-Joseph-Straße,BUS,3
243905,Max-Joseph-Straße,8.476237,49.499681,STATION,508161,8476252,49499694,Mannheim,Max-Joseph-Straße,BUS,2
564705,Hafenbahnstraße,8.48221,49.51373,STATION,510655,8482985,49513610,Mannheim,"Luzenberg Hafenbahnstraße",BUS,58
253706,Lüderitzstraße,8.534963,49.419147,STATION,509215,8535015,49419151,Mannheim,"Rheinau Lüderitzstraße",BUS,4
253705,Lüderitzstraße,8.535102,49.419188,STATION,509215,8535015,49419151,Mannheim,"Rheinau Lüderitzstraße",BUS,8
603105,"Innerer Heckweg",8.563189,49.459265,STATION,505526,8563160,49459261,Mannheim,"Seckenheim Innerer Heckweg",BUS,2
299501,Hanfmarkt,8.7967,49.39473,STATION,508560,8796700,49394880,Neckargemünd,Hanfmarkt,BUS;ON_DEMAND,17
299502,Hanfmarkt,8.79659,49.3948,STATION,508560,8796700,49394880,Neckargemünd,Hanfmarkt,BUS;ON_DEMAND,12
259006,Lämmertränke,8.569236,49.461045,STATION,509720,8569641,49460456,Mannheim,"Seckenheim Lämmertränke",BUS,72
259005,Lämmertränke,8.569695,49.459994,STATION,509720,8569641,49460456,Mannheim,"Seckenheim Lämmertränke",BUS,52
116902,"Kohlhof Fachklinik",8.735452,49.389549,STATION,506934,8735187,49389532,Heidelberg,Kohlhof-Fachklinik,BUS;ON_DEMAND,19
116901,"Kohlhof Fachklinik",8.735155,49.38931,STATION,506934,8735187,49389532,Heidelberg,Kohlhof-Fachklinik,BUS;ON_DEMAND,25
241711,"MA Hauptbahnhof",8.469311,49.480367,STATION,518342,8469825,49480179,Mannheim,Hauptbahnhof,"HIGH_SPEED_TRAIN;REGIONAL_TRAIN;SUBURBAN_TRAIN;TRAM;BUS",43
69501,Jakobsgasse,8.632746,49.401021,STATION,506129,8632899,49401029,Eppelheim,Jakobsgasse,TRAM;BUS,11
69502,Jakobsgasse,8.633073,49.401001,STATION,506129,8632899,49401029,Eppelheim,Jakobsgasse,TRAM;BUS,13
251512,Harrlach,8.506792,49.478247,STATION,508701,8506501,49478174,Mannheim,"Neuostheim Harrlach",TRAM;BUS,23
216305,Uferstraße,8.374793,49.504479,STATION,508964,8374746,49504486,"Ludwigshafen am Rhein","Oggersheim Uferstraße",BUS,3
126706,"Freiburger Str.",8.687936,49.373448,STATION,507987,8688002,49373738,Heidelberg,"Rohrbach Freiburger Straße",TRAM;BUS,33
126705,"Freiburger Str.",8.687659,49.374363,STATION,511220,8687760,49373863,Heidelberg,"Rohrbach Freiburger Straße",TRAM;BUS,56
126704,"Freiburger Str.",8.686339,49.374008,STATION,507893,8686402,49373935,Heidelberg,"Rohrbach Freiburger Straße",TRAM;BUS,9
126703,"Freiburger Str.",8.686472,49.373877,STATION,507893,8686402,49373935,Heidelberg,"Rohrbach Freiburger Straße",TRAM;BUS,8
203001,Kreuzstraße,8.412839,49.497734,STATION,506451,8413121,49497510,"Ludwigshafen am Rhein","Friesenheim Kreuzstraße",TRAM,32
126702,"Freiburger Str.",8.688077,49.373726,STATION,507987,8688002,49373738,Heidelberg,"Rohrbach Freiburger Straße",TRAM;BUS,6
203002,Kreuzstraße,8.41355,49.497187,STATION,506451,8413121,49497510,"Ludwigshafen am Rhein","Friesenheim Kreuzstraße",TRAM,47
126701,"Freiburger Str.",8.688023,49.373385,STATION,507987,8688002,49373738,Heidelberg,"Rohrbach Freiburger Straße",TRAM;BUS,39
249202,Isarweg,8.503181,49.449107,STATION,508498,8502708,49449319,Mannheim,"Neckarau Isarweg",TRAM,42
249201,Isarweg,8.502564,49.449387,STATION,508498,8502708,49449319,Mannheim,"Neckarau Isarweg",TRAM,13
264407,Spreewaldallee,8.5564,49.51483,STATION,510202,8556544,49514805,Mannh,"Vogelstang Taylor Barracks (Spreewaldallee)",BUS,11
124101,"Sportzentrum Nord",8.660608,49.426444,STATION,508646,8660262,49426423,Heidelberg,"Neuenheim Sportzentrum Nord",BUS,25
241308,Bonifatiuskirche,8.48864,49.49916,STATION,511172,8488451,49499146,Mannheim,Bonifatiuskirche,TRAM;BUS,14
117802,Neckarspitze,8.664462,49.409836,STATION,518191,8664190,49410090,Heidelberg,Neckarspitze,BUS,34
241309,Bonifatiuskirche,8.48943,49.49816,STATION,511172,8488451,49499146,Mannheim,Bonifatiuskirche,TRAM;BUS,131
117801,Neckarspitze,8.664035,49.410134,STATION,518191,8664190,49410090,Heidelberg,Neckarspitze,BUS,12
241306,Bonifatiuskirche,8.48982,49.49869,STATION,518337,8490743,49499380,Mannheim,Bonifatiuskirche,TRAM;BUS,102
241307,Bonifatiuskirche,8.48842,49.49899,STATION,511172,8488451,49499146,Mannheim,Bonifatiuskirche,TRAM;BUS,18
241304,Bonifatiuskirche,8.48851,49.49937,STATION,511172,8488451,49499146,Mannheim,Bonifatiuskirche,TRAM;BUS,25
205206,Volkshaus,8.409905,49.462882,STATION,518139,8409831,49462830,"Ludwigshafen am Rhein","Gartenstadt Volkshaus",BUS,8
