1421676916230,7,BSF Sampler,200,OK,Thread Group 5 1-3,text,true,41,5,5,0
1421676916232,6,BSF Sampler,200,OK,Thread Group 5 1-1,text,true,41,5,5,0
1421676916280,3,BSF Sampler,200,OK,Thread Group 5 1-5,text,true,41,5,5,0
1421676917261,6438,Routing Request,200,OK,Thread Group 5 1-4,text,true,165849,5,5,6206
1421676917297,6469,Routing Request,200,OK,Thread Group 5 1-5,text,true,170928,5,5,6233
1421676917273,6612,Routing Request,200,OK,Thread Group 5 1-3,text,true,162954,5,5,6381
1421676917287,6607,Routing Request,200,OK,Thread Group 5 1-1,text,true,148859,5,5,6439
1421676913590,10456,Routing Request,200,OK,Thread Group 5 1-2,text,true,172872,5,5,10219
1421676924737,8,BSF Sampler,200,OK,Thread Group 5 1-4,text,true,41,5,5,0
1421676924785,3,BSF Sampler,200,OK,Thread Group 5 1-5,text,true,41,5,5,0
1421676924913,8,BSF Sampler,200,OK,Thread Group 5 1-1,text,true,41,5,5,0
1421676924912,14,BSF Sampler,200,OK,Thread Group 5 1-3,text,true,41,5,5,0
1421676925076,7,BSF Sampler,200,OK,Thread Group 5 1-2,text,true,41,5,5,0
1421676925954,4884,Routing Request,200,OK,Thread Group 5 1-1,text,true,147637,5,5,4702
1421676925798,5150,Routing Request,200,OK,Thread Group 5 1-4,text,true,173083,5,5,4899
1421676925813,5183,Routing Request,200,OK,Thread Group 5 1-5,text,true,184577,5,5,4906
1421676925972,5116,Routing Request,200,OK,Thread Group 5 1-3,text,true,182101,5,5,4851
1421676926115,5013,Routing Request,200,OK,Thread Group 5 1-2,text,true,180422,5,5,4767
1421676931860,7,BSF Sampler,200,OK,Thread Group 5 1-1,text,true,41,5,5,0
1421676931980,4,BSF Sampler,200,OK,Thread Group 5 1-4,text,true,41,5,5,0
1421676932012,4,BSF Sampler,200,OK,Thread Group 5 1-5,text,true,41,5,5,0
1421676932104,7,BSF Sampler,200,OK,Thread Group 5 1-3,text,true,41,5,5,0
1421676932142,4,BSF Sampler,200,OK,Thread Group 5 1-2,text,true,41,5,5,0
1421676932893,4362,Routing Request,200,OK,Thread Group 5 1-1,text,true,147028,5,5,4191
1421676933034,4635,Routing Request,200,OK,Thread Group 5 1-5,text,true,170333,5,5,4445
1421676933170,4790,Routing Request,200,OK,Thread Group 5 1-2,text,true,176290,5,5,4587
1421676932999,5018,Routing Request,200,OK,Thread Group 5 1-4,text,true,172869,5,5,4816
1421676933154,4918,Routing Request,200,OK,Thread Group 5 1-3,text,true,172244,5,5,4708
1421676938292,9,BSF Sampler,200,OK,Thread Group 5 1-1,text,true,41,5,5,0
1421676938735,8,BSF Sampler,200,OK,Thread Group 5 1-5,text,true,41,5,5,0
1421676938984,8,BSF Sampler,200,OK,Thread Group 5 1-2,text,true,41,5,5,0
1421676939051,3,BSF Sampler,200,OK,Thread Group 5 1-4,text,true,41,5,5,0
1421676939091,3,BSF Sampler,200,OK,Thread Group 5 1-3,text,true,41,5,5,0
1421676939328,3357,Routing Request,200,OK,Thread Group 5 1-1,text,true,168194,5,5,3123
1421676943719,8,BSF Sampler,200,OK,Thread Group 5 1-1,text,true,41,5,5,0
1421676939775,4633,Routing Request,200,OK,Thread Group 5 1-5,text,true,169729,5,5,4390
1421676940109,4356,Routing Request,200,OK,Thread Group 5 1-3,text,true,164173,5,5,4106
1421676940068,4378,Routing Request,200,OK,Thread Group 5 1-4,text,true,165824,5,5,4144
1421676940018,4449,Routing Request,200,OK,Thread Group 5 1-2,text,true,153524,5,5,4229
1421676945435,9,BSF Sampler,200,OK,Thread Group 5 1-5,text,true,41,5,5,0
1421676945478,3,BSF Sampler,200,OK,Thread Group 5 1-3,text,true,41,5,5,0
1421676945486,3,BSF Sampler,200,OK,Thread Group 5 1-4,text,true,41,5,5,0
1421676945495,3,BSF Sampler,200,OK,Thread Group 5 1-2,text,true,41,5,5,0
1421676944760,1242,Routing Request,200,OK,Thread Group 5 1-1,text,true,158173,5,5,1057
1421676947039,7,BSF Sampler,200,OK,Thread Group 5 1-1,text,true,41,5,5,0
1421676946542,4436,Routing Request,200,OK,Thread Group 5 1-2,text,true,180446,5,5,4179
1421676946518,4503,Routing Request,200,OK,Thread Group 5 1-4,text,true,162520,5,5,4285
